Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W),GPU4_Power(W),GPU5_Power(W),GPU6_Power(W),GPU7_Power(W)
0.00,159.0,159.0,153.0,156.0,151.0,158.0,157.0,148.0
0.00,159.0,159.0,153.0,156.0,151.0,158.0,157.0,148.0
0.20,163.0,167.0,161.0,164.0,156.0,163.0,162.0,157.0
0.40,133.0,136.0,130.0,134.0,128.0,133.0,131.0,127.0
0.60,128.0,132.0,125.0,130.0,123.0,128.0,126.0,123.0
0.80,127.0,131.0,125.0,129.0,122.0,127.0,125.0,122.0
1.00,127.0,130.0,124.0,129.0,123.0,126.0,124.0,122.0
1.20,127.0,131.0,124.0,129.0,122.0,127.0,124.0,122.0
1.40,127.0,131.0,125.0,129.0,122.0,126.0,124.0,122.0
1.60,127.0,131.0,124.0,129.0,122.0,126.0,125.0,122.0
1.80,127.0,131.0,125.0,129.0,122.0,126.0,124.0,121.0
2.00,127.0,130.0,124.0,129.0,122.0,126.0,124.0,122.0
2.20,127.0,131.0,124.0,128.0,123.0,127.0,124.0,121.0
2.40,127.0,131.0,124.0,129.0,123.0,127.0,124.0,122.0
2.60,127.0,131.0,125.0,129.0,122.0,126.0,124.0,122.0
2.80,127.0,131.0,125.0,129.0,122.0,126.0,124.0,121.0
3.00,127.0,131.0,124.0,128.0,122.0,127.0,124.0,122.0
3.20,127.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
3.40,127.0,130.0,124.0,128.0,123.0,126.0,124.0,122.0
3.60,127.0,130.0,124.0,129.0,122.0,126.0,124.0,121.0
3.80,127.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
4.00,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
4.20,126.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
4.40,127.0,131.0,124.0,129.0,123.0,126.0,124.0,122.0
4.60,126.0,131.0,124.0,129.0,122.0,126.0,124.0,122.0
4.81,126.0,130.0,125.0,129.0,122.0,127.0,124.0,122.0
5.01,126.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
5.21,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
5.41,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
5.61,127.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
5.81,127.0,131.0,125.0,129.0,122.0,126.0,124.0,121.0
6.01,126.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
6.21,126.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
6.41,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
6.61,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
6.81,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
7.01,127.0,131.0,124.0,128.0,122.0,127.0,124.0,121.0
7.21,127.0,131.0,124.0,128.0,121.0,127.0,124.0,121.0
7.41,126.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
7.61,127.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
7.81,126.0,130.0,124.0,129.0,122.0,126.0,124.0,121.0
8.01,126.0,131.0,124.0,129.0,121.0,126.0,124.0,122.0
8.21,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
8.41,126.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
8.61,126.0,131.0,124.0,129.0,122.0,126.0,124.0,121.0
8.81,127.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
9.01,126.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
9.21,127.0,131.0,124.0,129.0,122.0,126.0,124.0,121.0
9.41,145.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
9.61,179.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
9.81,163.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
10.01,160.0,130.0,124.0,129.0,122.0,126.0,124.0,121.0
10.21,160.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
10.41,160.0,131.0,124.0,129.0,122.0,126.0,124.0,122.0
10.61,160.0,131.0,124.0,129.0,122.0,126.0,124.0,121.0
10.81,159.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
11.01,160.0,130.0,124.0,128.0,122.0,126.0,123.0,122.0
11.21,160.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
11.41,160.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
11.61,160.0,131.0,124.0,128.0,122.0,126.0,123.0,121.0
11.81,160.0,130.0,125.0,128.0,121.0,126.0,124.0,121.0
12.01,160.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
12.21,160.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
12.41,160.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
12.61,160.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
12.81,160.0,130.0,124.0,129.0,122.0,126.0,124.0,121.0
13.01,160.0,131.0,124.0,129.0,122.0,126.0,124.0,121.0
13.21,160.0,130.0,124.0,129.0,122.0,126.0,124.0,121.0
13.41,160.0,131.0,125.0,128.0,122.0,126.0,124.0,121.0
14.54,160.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
14.74,160.0,130.0,124.0,128.0,121.0,126.0,124.0,121.0
14.94,161.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
15.14,160.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
15.34,160.0,131.0,124.0,128.0,121.0,126.0,123.0,121.0
15.54,160.0,130.0,124.0,128.0,121.0,126.0,124.0,121.0
15.74,161.0,130.0,124.0,129.0,122.0,126.0,124.0,122.0
15.94,160.0,131.0,124.0,128.0,122.0,125.0,124.0,121.0
16.14,160.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
16.34,160.0,130.0,125.0,128.0,122.0,126.0,124.0,121.0
16.54,160.0,131.0,124.0,128.0,123.0,126.0,124.0,121.0
16.74,160.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
16.94,160.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
17.14,160.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
17.34,160.0,131.0,124.0,128.0,121.0,126.0,124.0,122.0
17.54,160.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
17.74,160.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
17.94,160.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
18.14,160.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
18.34,160.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
18.54,160.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
18.74,140.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
18.94,176.0,130.0,124.0,129.0,122.0,126.0,124.0,121.0
19.14,138.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
19.34,134.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
19.54,183.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
19.74,193.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
19.94,193.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
20.14,190.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
20.34,189.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
20.54,188.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
20.74,191.0,130.0,124.0,128.0,121.0,126.0,124.0,121.0
20.94,190.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
21.14,199.0,130.0,124.0,128.0,121.0,126.0,124.0,121.0
21.34,198.0,130.0,124.0,128.0,121.0,126.0,124.0,121.0
21.54,201.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
21.74,204.0,130.0,124.0,128.0,122.0,125.0,124.0,121.0
21.94,204.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
22.14,202.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
22.34,202.0,130.0,124.0,129.0,122.0,125.0,124.0,121.0
22.54,202.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
22.74,201.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
22.94,201.0,130.0,124.0,128.0,122.0,125.0,124.0,121.0
23.14,201.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
23.34,200.0,130.0,124.0,128.0,122.0,125.0,123.0,121.0
23.54,199.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
23.74,203.0,130.0,123.0,128.0,122.0,126.0,124.0,121.0
23.94,201.0,130.0,124.0,128.0,122.0,125.0,124.0,121.0
24.14,201.0,130.0,124.0,128.0,121.0,125.0,123.0,121.0
24.34,200.0,130.0,124.0,128.0,121.0,126.0,123.0,121.0
24.54,199.0,130.0,124.0,128.0,122.0,126.0,123.0,122.0
24.74,197.0,130.0,124.0,128.0,122.0,125.0,124.0,121.0
24.94,194.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
25.14,197.0,130.0,123.0,128.0,122.0,126.0,123.0,121.0
25.34,198.0,130.0,123.0,128.0,121.0,125.0,124.0,121.0
25.54,195.0,130.0,124.0,128.0,122.0,126.0,124.0,122.0
25.74,193.0,130.0,124.0,129.0,122.0,125.0,124.0,121.0
25.94,190.0,130.0,124.0,128.0,121.0,126.0,124.0,121.0
26.14,190.0,130.0,124.0,128.0,121.0,126.0,123.0,121.0
26.34,189.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
26.54,196.0,131.0,124.0,128.0,122.0,126.0,124.0,121.0
26.74,189.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
26.94,189.0,130.0,124.0,128.0,122.0,125.0,124.0,121.0
27.14,194.0,130.0,124.0,128.0,121.0,125.0,124.0,121.0
27.34,199.0,130.0,124.0,127.0,122.0,126.0,123.0,121.0
27.54,204.0,130.0,124.0,128.0,122.0,125.0,124.0,121.0
27.74,203.0,130.0,123.0,128.0,121.0,125.0,123.0,121.0
27.94,202.0,130.0,124.0,128.0,122.0,125.0,124.0,121.0
28.14,200.0,130.0,124.0,128.0,121.0,126.0,124.0,121.0
28.34,201.0,130.0,124.0,128.0,121.0,125.0,123.0,121.0
28.54,202.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
28.74,202.0,130.0,124.0,128.0,121.0,126.0,123.0,121.0
28.94,201.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
29.14,201.0,130.0,124.0,128.0,122.0,125.0,123.0,121.0
29.34,200.0,130.0,124.0,128.0,122.0,126.0,123.0,122.0
29.54,200.0,130.0,124.0,128.0,122.0,125.0,124.0,121.0
29.74,197.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
29.94,197.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
30.14,193.0,130.0,124.0,128.0,122.0,126.0,123.0,121.0
30.34,197.0,130.0,124.0,128.0,121.0,125.0,124.0,121.0
30.54,189.0,130.0,124.0,128.0,122.0,126.0,123.0,122.0
30.74,193.0,130.0,123.0,128.0,122.0,126.0,123.0,121.0
30.94,198.0,130.0,124.0,128.0,122.0,126.0,124.0,121.0
31.14,201.0,130.0,123.0,128.0,122.0,126.0,123.0,121.0
31.34,202.0,130.0,124.0,128.0,121.0,126.0,124.0,121.0
31.54,202.0,130.0,123.0,128.0,122.0,126.0,124.0,121.0
31.74,204.0,131.0,123.0,128.0,122.0,126.0,123.0,121.0
31.94,202.0,130.0,124.0,127.0,122.0,125.0,123.0,121.0
32.14,203.0,130.0,123.0,128.0,122.0,126.0,124.0,120.0
32.34,200.0,130.0,124.0,128.0,121.0,126.0,123.0,121.0
