Time(S),GPU0_Power(W),GPU1_Power(W),GPU2_Power(W),GPU3_Power(W)
0.00,133.0,120.0,146.0,129.0
0.00,133.0,120.0,146.0,129.0
0.20,108.0,97.0,140.0,104.0
0.40,86.0,78.0,101.0,86.0
0.60,134.0,117.0,130.0,120.0
0.80,136.0,98.0,107.0,98.0
1.00,135.0,78.0,110.0,85.0
1.20,133.0,75.0,137.0,83.0
1.40,133.0,75.0,141.0,83.0
1.60,133.0,75.0,142.0,83.0
1.80,133.0,75.0,142.0,83.0
2.00,133.0,75.0,141.0,83.0
2.20,133.0,75.0,141.0,83.0
2.40,133.0,75.0,141.0,83.0
2.60,133.0,75.0,141.0,83.0
2.80,133.0,75.0,141.0,83.0
3.00,133.0,75.0,141.0,83.0
3.20,143.0,118.0,150.0,121.0
3.40,104.0,89.0,142.0,96.0
3.60,85.0,77.0,142.0,85.0
3.80,82.0,75.0,141.0,83.0
4.00,82.0,75.0,141.0,83.0
4.20,82.0,75.0,140.0,83.0
4.40,82.0,75.0,142.0,83.0
4.60,82.0,75.0,142.0,83.0
4.80,93.0,77.0,143.0,84.0
5.00,127.0,75.0,145.0,107.0
5.20,131.0,75.0,145.0,88.0
5.40,89.0,75.0,144.0,84.0
5.60,83.0,75.0,145.0,83.0
5.80,82.0,75.0,145.0,83.0
6.00,82.0,74.0,144.0,83.0
6.20,82.0,74.0,145.0,83.0
6.40,82.0,75.0,145.0,83.0
6.60,82.0,75.0,144.0,83.0
6.80,82.0,75.0,145.0,83.0
7.00,82.0,74.0,145.0,83.0
7.20,82.0,75.0,145.0,83.0
7.40,82.0,75.0,145.0,83.0
7.60,82.0,74.0,145.0,83.0
7.80,82.0,75.0,144.0,83.0
8.00,82.0,75.0,144.0,83.0
8.20,82.0,75.0,145.0,83.0
8.40,82.0,74.0,145.0,83.0
8.60,82.0,75.0,145.0,83.0
8.80,82.0,75.0,144.0,83.0
9.00,82.0,75.0,144.0,83.0
9.20,82.0,75.0,145.0,83.0
9.40,82.0,75.0,146.0,83.0
9.60,82.0,75.0,145.0,83.0
9.80,125.0,75.0,142.0,83.0
10.00,131.0,75.0,141.0,83.0
10.20,101.0,75.0,141.0,83.0
10.40,85.0,74.0,141.0,83.0
10.60,82.0,75.0,141.0,83.0
10.80,86.0,75.0,143.0,83.0
11.00,126.0,75.0,142.0,83.0
11.20,134.0,75.0,143.0,83.0
11.40,103.0,75.0,143.0,83.0
11.60,108.0,99.0,124.0,104.0
11.80,121.0,115.0,136.0,119.0
12.00,133.0,112.0,123.0,129.0
12.20,133.0,80.0,96.0,130.0
12.40,133.0,75.0,123.0,93.0
12.60,134.0,75.0,134.0,84.0
12.81,134.0,75.0,133.0,113.0
13.01,134.0,119.0,98.0,127.0
13.21,134.0,89.0,122.0,93.0
13.41,134.0,77.0,137.0,84.0
13.61,135.0,112.0,142.0,116.0
13.81,134.0,82.0,101.0,89.0
14.01,134.0,76.0,94.0,102.0
14.21,134.0,75.0,97.0,86.0
14.41,134.0,75.0,133.0,91.0
